TimeUS,SpyTT,SpyCR,SpyTR,PmpPos,PowF,PowR,AREA,Out,OutFlw,timestamp
478889285.0,0.0,0.0,2500.0,0.0,0.0,0.0,106.19735717773438,1.0,1.0,1668050651.208306
479889409.0,0.0,0.0,2500.0,0.0,0.0,0.0,107.0525894165039,1.0,1.0,1668050652.20843
480889360.0,0.0,0.0,2500.0,0.0,0.0,0.0,107.0525894165039,1.0,1.0,1668050653.208381
481889551.0,0.0,0.0,2500.0,0.0,0.0,0.0,107.84457397460938,1.0,1.0,1668050654.208572
482889306.0,0.0,0.0,2500.0,0.0,0.0,0.0,108.09861755371094,1.0,1.0,1668050655.208327
483889361.0,0.0,0.0,2500.0,0.0,0.0,0.0,108.5265884399414,1.0,1.0,1668050656.208382
484889272.0,0.0,0.0,2500.0,0.0,0.0,0.0,108.5265884399414,1.0,1.0,1668050657.208293
485889307.0,0.0,0.0,2500.0,0.0,0.0,0.0,109.57615661621094,1.0,1.0,1668050658.208328
486889280.0,0.0,0.0,2500.0,0.0,0.0,0.0,109.97431945800781,1.0,1.0,1668050659.208301
487889398.0,0.0,0.0,2500.0,0.0,0.0,0.0,109.97431945800781,1.0,1.0,1668050660.208419
488889290.0,0.0,0.0,2500.0,0.0,0.0,0.0,110.27537536621094,1.0,1.0,1668050661.208311
489889350.0,0.0,0.0,2500.0,0.0,0.0,0.0,110.59446716308594,1.0,1.0,1668050662.208371
490890140.0,0.0,0.0,2500.0,0.0,0.0,0.0,110.59446716308594,1.0,1.0,1668050663.209161
491889365.0,0.0,0.0,2500.0,0.0,0.0,0.0,111.6314468383789,1.0,1.0,1668050664.208386
492889332.0,0.0,0.0,2500.0,0.0,0.0,0.0,112.07847595214844,1.0,1.0,1668050665.208353
493889282.0,0.0,0.0,2500.0,0.0,0.0,0.0,112.07847595214844,1.0,1.0,1668050666.208303
494889382.0,0.0,0.0,2500.0,0.0,0.0,0.0,112.6512222290039,1.0,1.0,1668050667.2084029
495889868.0,0.0,0.0,2500.0,0.0,0.0,0.0,112.95709991455078,1.0,1.0,1668050668.208889
496889430.0,0.0,0.0,2500.0,0.0,0.0,0.0,113.13972473144531,1.0,1.0,1668050669.208451
497889308.0,0.0,0.0,2500.0,0.0,0.0,0.0,113.13972473144531,1.0,1.0,1668050670.208329
498889345.0,0.0,0.0,2500.0,0.0,0.0,0.0,113.56138610839844,1.0,1.0,1668050671.208366
499889969.0,0.0,0.0,2500.0,0.0,0.0,0.0,113.8001937866211,1.0,1.0,1668050672.20899
500726561.0,0.0,0.0,2500.0,0.0,0.0,0.0,113.8001937866211,1.0,1.0,1668050673.045582
501726664.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.37420654296875,1.0,1.0,1668050674.045685
502726585.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.60787963867188,1.0,1.0,1668050675.045606
503726626.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.75440216064453,1.0,1.0,1668050676.045647
504726961.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.75440216064453,1.0,1.0,1668050677.045982
505726728.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.8946762084961,1.0,1.0,1668050678.045749
506726602.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.99360656738281,1.0,1.0,1668050679.045623
507726575.0,0.0,0.0,2500.0,0.0,0.0,0.0,114.99360656738281,1.0,1.0,1668050680.045596
508726676.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.33565521240234,1.0,1.0,1668050681.045697
509726625.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.47652435302734,1.0,1.0,1668050682.045646
510726627.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.47652435302734,1.0,1.0,1668050683.045648
511726641.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.6509780883789,1.0,1.0,1668050684.045662
512726639.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.70344543457031,1.0,1.0,1668050685.04566
513726671.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.7952651977539,1.0,1.0,1668050686.045692
514726692.0,0.0,0.0,2500.0,0.0,0.0,0.0,115.7952651977539,1.0,1.0,1668050687.045713
515726739.0,0.0,0.0,2500.0,0.0,0.0,0.0,116.0626449584961,1.0,1.0,1668050688.04576
516726555.0,0.0,0.0,2500.0,0.0,0.0,0.0,116.1414794921875,1.0,1.0,1668050689.045576
517726588.0,0.0,0.0,2500.0,0.0,0.0,0.0,116.1414794921875,1.0,1.0,1668050690.045609
518726747.0,0.0,0.0,2500.0,0.0,0.0,0.0,116.42078399658203,1.0,1.0,1668050691.045768
519726683.0,0.0,0.0,2500.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050692.045704
520726555.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050693.045576
521742862.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050694.061883
522742724.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050695.061745
523742826.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050696.061847
524742713.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050697.061734
525742795.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050698.061816
526742713.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050699.061734
527742845.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050700.061866
528742821.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050701.061842
529742705.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050702.061726
530742801.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050703.061822
531742706.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050704.061727
532742905.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050705.061926
533742859.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050706.0618799
534742827.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050707.061848
535742685.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5583267211914,1.0,1.0,1668050708.061706
739582871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050911.901892
740582930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050912.901951
741582898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050913.901919
742582988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050914.902009
743583041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050915.902062
744582954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050916.901975
745582806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050917.901827
746582828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050918.901849
747582938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050919.901959
748582862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050920.901883
749583140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050921.902161
750582931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050922.901952
751582924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050923.9019449
752583003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050924.902024
753583002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050925.902023
754582898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050926.901919
755582867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050927.901888
756582870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050928.901891
757583110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050929.902131
758583039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050930.90206
759582888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050931.9019089
760582959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050932.90198
761583155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050933.902176
762582923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050934.901944
763583078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050935.902099
764583050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050936.902071
765582879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050937.9019
766582864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050938.901885
767582956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050939.901977
768583081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050940.902102
769582935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050941.901956
770583205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050942.902226
771582878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050943.901899
772582926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050944.901947
773582805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050945.901826
774582991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050946.9020119
775582903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050947.901924
776582947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050948.901968
777582909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050949.90193
778583081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050950.902102
779583024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050951.902045
780582889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050952.90191
781583015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050953.902036
782582866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050954.901887
783583034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050955.902055
784583156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050956.902177
785583045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050957.902066
786582920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050958.901941
787582969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050959.90199
788583161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050960.902182
789583002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050961.902023
790583160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050962.902181
791583066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050963.902087
792582937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050964.901958
793582897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050965.901918
794583054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050966.902075
795582956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050967.901977
796583035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050968.902056
797583157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050969.902178
798582877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050970.901898
799582960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050971.9019809
800583144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050972.902165
801582914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050973.901935
802582943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050974.901964
803582983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050975.902004
804582912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050976.901933
805583102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050977.902123
806583192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050978.902213
807582915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050979.901936
808582935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050980.901956
809582942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050981.901963
810582926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050982.901947
811583135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050983.9021559
812582949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050984.90197
813582916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050985.901937
814583002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050986.902023
815582978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050987.901999
816583074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050988.902095
817582838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050989.901859
818583094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050990.9021149
819582989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050991.90201
820583077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050992.902098
821583037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050993.902058
822582967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050994.901988
823583072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050995.902093
824582994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050996.902015
825582994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050997.902015
826582976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050998.901997
827583001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668050999.902022
828422612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051000.741633
829422548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051001.741569
830422572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051002.741593
831422753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051003.741774
832422765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051004.741786
833422728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051005.741749
834422712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051006.741733
835422649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051007.74167
836422642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051008.741663
837422758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051009.741779
838422683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051010.741704
839422672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051011.741693
840422873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051012.741894
841422657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051013.741678
842422682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051014.741703
843422695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051015.741716
844422714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051016.741735
845422705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051017.741726
846422671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051018.741692
847422821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051019.741842
848422678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051020.741699
849422780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051021.741801
850422869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051022.74189
851422740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051023.741761
852422720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051024.741741
853422830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051025.741851
854422722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051026.741743
855422717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051027.741738
856422733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051028.741754
857422665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051029.741686
858422633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051030.741654
859422668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051031.741689
860423085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051032.742106
861422859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051033.74188
862422922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051034.741943
863422839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051035.74186
864422786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051036.741807
865422862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051037.741883
866422940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051038.741961
867422768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051039.741789
868422791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051040.741812
869422823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051041.741844
870423001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051042.742022
871422869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051043.74189
872423137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051044.742158
873422835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051045.741856
874422963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051046.741984
875422849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051047.74187
876422840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051048.741861
877422907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051049.741928
878423005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051050.742026
879422842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051051.741863
880422971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051052.741992
881422929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051053.74195
882422771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051054.741792
883422800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051055.741821
884422818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051056.741839
885422826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051057.741847
886422840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051058.741861
887422930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051059.741951
888422798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051060.741819
889423003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051061.742024
890422803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051062.741824
891422873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051063.741894
892422870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051064.741891
893422826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051065.741847
894422839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051066.74186
895422966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051067.741987
896422969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051068.74199
897422795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051069.741816
898422831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051070.741852
899422905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051071.741926
900422880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051072.741901
901422788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051073.741809
902422767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051074.741788
903422955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051075.741976
904422807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051076.741828
905423100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051077.742121
906422810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051078.741831
907422744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051079.741765
908422791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051080.741812
909422848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051081.741869
910423189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051082.74221
911423045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051083.742066
912422791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051084.741812
913422772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051085.741793
914423012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051086.742033
915422794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051087.741815
916422981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051088.742002
917422825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051089.741846
918422834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051090.741855
919422839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051091.74186
920422868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051092.741889
921422804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051093.741825
922422895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051094.741916
923422873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051095.741894
924422799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051096.74182
925422855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051097.741876
926422833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1668051098.741854
