TimeUS,Dp,Blk,Bytes,FMn,FMx,FAv,timestamp
937170001.0,2.0,495.0,17477.0,45908.0,51116.0,48405.0,1668051109.489022
938172400.0,2.0,493.0,17503.0,45832.0,51058.0,48602.0,1668051110.491421
939174920.0,2.0,494.0,17504.0,46216.0,51153.0,48564.0,1668051111.493941
940177168.0,2.0,491.0,17407.0,46239.0,51161.0,48934.0,1668051112.4961889
941180137.0,2.0,496.0,17646.0,46251.0,51133.0,48504.0,1668051113.499158
942182396.0,2.0,493.0,17445.0,46137.0,51079.0,48834.0,1668051114.501417
943184846.0,2.0,493.0,17503.0,46256.0,51123.0,48681.0,1668051115.503867
944187027.0,2.0,491.0,17407.0,45977.0,51150.0,48607.0,1668051116.506048
945189756.0,2.0,491.0,17407.0,46192.0,51081.0,48581.0,1668051117.508777
946192482.0,2.0,491.0,17407.0,46336.0,51144.0,48735.0,1668051118.511503
947194867.0,2.0,494.0,17457.0,45748.0,51157.0,48352.0,1668051119.513888
948197116.0,2.0,494.0,17515.0,46255.0,51137.0,48628.0,1668051120.516137
949199762.0,2.0,493.0,17475.0,46022.0,51162.0,48607.0,1668051121.518783
950201354.0,2.0,497.0,17540.0,45972.0,51057.0,48471.0,1668051122.520375
951204004.0,2.0,491.0,17407.0,45806.0,51154.0,48475.0,1668051123.523025
952206751.0,2.0,493.0,17445.0,45983.0,51120.0,48484.0,1668051124.525772
953209028.0,2.0,493.0,17503.0,45704.0,51142.0,48646.0,1668051125.528049
954211498.0,2.0,492.0,17426.0,45823.0,51085.0,48497.0,1668051126.530519
955214330.0,2.0,491.0,17407.0,45986.0,51124.0,48598.0,1668051127.533351
956216745.0,2.0,491.0,17407.0,45759.0,51021.0,48430.0,1668051128.535766
957218856.0,2.0,493.0,17445.0,46510.0,51141.0,48850.0,1668051129.537877
958221306.0,2.0,492.0,17470.0,45889.0,51156.0,48307.0,1668051130.540327
959224399.0,2.0,497.0,17706.0,46301.0,51183.0,48690.0,1668051131.54342
960226809.0,2.0,501.0,17997.0,45798.0,51011.0,48645.0,1668051132.54583
961228884.0,2.0,501.0,17997.0,46097.0,51137.0,48425.0,1668051133.547905
962232499.0,2.0,533.0,19160.0,46078.0,51144.0,48619.0,1668051134.5515199
963234258.0,2.0,506.0,18252.0,46336.0,51144.0,48866.0,1668051135.553279
964236755.0,2.0,507.0,18130.0,45751.0,51179.0,48523.0,1668051136.555776
970248942.0,2.0,497.0,17741.0,45697.0,51181.0,48559.0,1668051142.567963
971251482.0,2.0,501.0,17997.0,46091.0,50695.0,48478.0,1668051143.570503
972254147.0,2.0,505.0,18059.0,46317.0,51167.0,48966.0,1668051144.573168
973256593.0,2.0,501.0,17997.0,45809.0,51133.0,48544.0,1668051145.575614
974259076.0,2.0,501.0,17997.0,46075.0,51148.0,48447.0,1668051146.578097
975261472.0,2.0,504.0,18112.0,46031.0,51017.0,48510.0,1668051147.580493
976264199.0,2.0,502.0,18009.0,46289.0,51097.0,48853.0,1668051148.58322
977266663.0,2.0,503.0,18035.0,45750.0,51145.0,48503.0,1668051149.585684
978268926.0,2.0,501.0,17997.0,45625.0,51089.0,48396.0,1668051150.587947
979271637.0,2.0,502.0,18046.0,45983.0,51130.0,48426.0,1668051151.590658
980274214.0,2.0,508.0,18310.0,45736.0,51050.0,48276.0,1668051152.593235
981276780.0,2.0,504.0,18159.0,46330.0,51146.0,48833.0,1668051153.5958009
982278975.0,2.0,504.0,18064.0,45755.0,51069.0,48408.0,1668051154.597996
983281659.0,2.0,505.0,18087.0,46128.0,51133.0,48674.0,1668051155.6006799
984284982.0,2.0,502.0,18026.0,45849.0,51116.0,48675.0,1668051156.604003
985287140.0,2.0,505.0,18151.0,45745.0,50826.0,48147.0,1668051157.6061609
986289008.0,2.0,503.0,18045.0,45974.0,51170.0,48495.0,1668051158.608029
987291619.0,2.0,504.0,18064.0,45907.0,51170.0,48482.0,1668051159.61064
988294452.0,2.0,502.0,18026.0,46136.0,51160.0,48547.0,1668051160.613473
989297019.0,2.0,502.0,18046.0,46000.0,51059.0,48741.0,1668051161.61604
990299189.0,2.0,504.0,18122.0,46004.0,51090.0,48555.0,1668051162.61821
991301492.0,2.0,503.0,18035.0,46166.0,51179.0,48686.0,1668051163.620513
992304237.0,2.0,540.0,19372.0,46103.0,51141.0,48629.0,1668051164.6232579
993307048.0,2.0,501.0,17997.0,46099.0,51104.0,48598.0,1668051165.626069
994309067.0,2.0,501.0,17997.0,45769.0,51072.0,48456.0,1668051166.628088
995311878.0,2.0,506.0,18252.0,45680.0,51028.0,48520.0,1668051167.630899
996314283.0,2.0,503.0,18035.0,45958.0,51111.0,48518.0,1668051168.6333039
997316774.0,2.0,501.0,17997.0,45828.0,51142.0,48349.0,1668051169.6357949
998319022.0,2.0,501.0,17997.0,45927.0,51161.0,48505.0,1668051170.638043
999321716.0,2.0,503.0,18029.0,46204.0,51152.0,48635.0,1668051171.640737
1000324232.0,2.0,503.0,18093.0,45999.0,51140.0,48816.0,1668051172.643253
1001326684.0,2.0,504.0,18054.0,45819.0,51114.0,48378.0,1668051173.645705
1002329231.0,2.0,501.0,18013.0,45880.0,51114.0,48375.0,1668051174.648252
1003331584.0,2.0,501.0,17997.0,45706.0,51148.0,48344.0,1668051175.650605
1004334281.0,2.0,501.0,17997.0,45983.0,51145.0,48707.0,1668051176.653302
1005336699.0,2.0,503.0,18093.0,46002.0,51162.0,48604.0,1668051177.65572
1006338971.0,2.0,504.0,18064.0,45814.0,51162.0,48487.0,1668051178.657992
1007341402.0,2.0,503.0,18055.0,45925.0,51114.0,48462.0,1668051179.660423
1008344206.0,2.0,502.0,18026.0,45945.0,51104.0,48391.0,1668051180.663227
1009346935.0,2.0,503.0,18055.0,46094.0,51179.0,48760.0,1668051181.665956
1010349012.0,2.0,506.0,18184.0,45689.0,51112.0,48370.0,1668051182.668033
1011351761.0,2.0,507.0,18213.0,45904.0,51162.0,48495.0,1668051183.670782
1012354051.0,2.0,502.0,18046.0,45600.0,51089.0,48504.0,1668051184.673072
1013356759.0,2.0,501.0,17997.0,45878.0,51173.0,48443.0,1668051185.67578
1014358944.0,2.0,501.0,17997.0,46272.0,51137.0,48616.0,1668051186.677965
1015361500.0,2.0,503.0,18093.0,45885.0,51119.0,48495.0,1668051187.680521
1016367554.0,2.0,505.0,18093.0,46037.0,51128.0,48572.0,1668051188.686575
1017369000.0,2.0,502.0,18026.0,46372.0,51167.0,48963.0,1668051189.688021
1018369028.0,2.0,503.0,18055.0,45835.0,50974.0,48477.0,1668051190.688049
1019372355.0,2.0,512.0,18359.0,45693.0,51135.0,48185.0,1668051191.691376
1020374950.0,2.0,525.0,18965.0,46066.0,51071.0,48565.0,1668051192.693971
1021376827.0,2.0,506.0,18069.0,46228.0,51036.0,48641.0,1668051193.695848
1022377031.0,2.0,504.0,18126.0,45720.0,51124.0,48453.0,1668051194.696052
1023378978.0,2.0,500.0,17936.0,46073.0,51166.0,48806.0,1668051195.697999
1024379089.0,2.0,502.0,18044.0,45973.0,51169.0,48602.0,1668051196.69811
1025381364.0,2.0,503.0,18093.0,45864.0,51079.0,48312.0,1668051197.700385
1026384129.0,2.0,503.0,18035.0,45946.0,51066.0,48441.0,1668051198.70315
1027386683.0,2.0,502.0,18026.0,45997.0,51177.0,48770.0,1668051199.705704
1028388991.0,2.0,500.0,17946.0,45872.0,51153.0,48468.0,1668051200.708012
1029391679.0,2.0,508.0,18294.0,46025.0,51157.0,48682.0,1668051201.7107
1030394251.0,2.0,504.0,18122.0,45850.0,51145.0,48293.0,1668051202.713272
1031396839.0,2.0,503.0,18035.0,46137.0,51006.0,48490.0,1668051203.71586
1032398980.0,2.0,502.0,18046.0,45709.0,51063.0,48500.0,1668051204.718001
1033401524.0,2.0,501.0,17997.0,45852.0,51147.0,48466.0,1668051205.720545
1034404036.0,2.0,502.0,18016.0,46334.0,51174.0,48775.0,1668051206.723057
1035406946.0,2.0,501.0,17997.0,45826.0,50994.0,48395.0,1668051207.725967
1036409009.0,2.0,506.0,18160.0,45967.0,51088.0,48355.0,1668051208.72803
1037411672.0,2.0,501.0,17997.0,45967.0,51164.0,48640.0,1668051209.730693
1038414212.0,2.0,501.0,17997.0,46159.0,51123.0,48620.0,1668051210.733233
1039416734.0,2.0,501.0,17997.0,45769.0,50973.0,48460.0,1668051211.735755
1040419114.0,2.0,503.0,18059.0,45774.0,51138.0,48568.0,1668051212.738135
1041421716.0,2.0,507.0,18163.0,45777.0,51125.0,48482.0,1668051213.740737
1042424176.0,2.0,502.0,18046.0,45766.0,50981.0,48222.0,1668051214.743197
1043426743.0,2.0,501.0,17997.0,45975.0,51137.0,48462.0,1668051215.745764
1044428892.0,2.0,502.0,18016.0,46013.0,51158.0,48745.0,1668051216.747913
1045429034.0,2.0,501.0,17997.0,46002.0,51145.0,48548.0,1668051217.748055
1046431766.0,2.0,507.0,18257.0,45806.0,51029.0,48391.0,1668051218.750787
1047434205.0,2.0,501.0,17997.0,45909.0,51143.0,48328.0,1668051219.753226
1048436720.0,2.0,501.0,17997.0,46311.0,51088.0,48648.0,1668051220.755741
1049439023.0,2.0,501.0,17997.0,45955.0,51037.0,48628.0,1668051221.758044
1050441525.0,2.0,501.0,17997.0,46213.0,51153.0,48635.0,1668051222.760546
1051444289.0,2.0,505.0,18131.0,45908.0,51030.0,48509.0,1668051223.76331
1052446617.0,2.0,502.0,18046.0,46006.0,51053.0,48515.0,1668051224.7656379
1053448974.0,2.0,501.0,17997.0,45840.0,51149.0,48399.0,1668051225.7679949
1054449071.0,2.0,501.0,17997.0,46109.0,51114.0,48735.0,1668051226.768092
1055451599.0,2.0,501.0,17997.0,46025.0,51159.0,48552.0,1668051227.7706199
1056454145.0,2.0,507.0,18179.0,46044.0,51169.0,48551.0,1668051228.773166
1057456804.0,2.0,501.0,17997.0,46047.0,51098.0,48662.0,1668051229.775825
1058459003.0,2.0,501.0,17997.0,46150.0,51019.0,48617.0,1668051230.778024
1059461591.0,2.0,501.0,17997.0,46041.0,51175.0,48463.0,1668051231.780612
1060464964.0,2.0,501.0,17997.0,46119.0,51083.0,48615.0,1668051232.783985
1061467563.0,2.0,505.0,18131.0,45843.0,51117.0,48609.0,1668051233.786584
1062468965.0,2.0,503.0,18075.0,45959.0,51090.0,48553.0,1668051234.787986
1063471909.0,2.0,513.0,18438.0,45900.0,51031.0,48424.0,1668051235.79093
1064472211.0,2.0,501.0,17997.0,46098.0,51104.0,48420.0,1668051236.7912319
1065474835.0,2.0,523.0,18869.0,45992.0,51154.0,48588.0,1668051237.793856
1066476800.0,2.0,505.0,18131.0,46091.0,51173.0,48604.0,1668051238.795821
1067478949.0,2.0,508.0,18205.0,46215.0,51163.0,48681.0,1668051239.79797
1068481529.0,2.0,502.0,18022.0,45935.0,51024.0,48429.0,1668051240.80055
1069484779.0,2.0,502.0,18026.0,46167.0,51044.0,48666.0,1668051241.8037999
1070487277.0,2.0,503.0,18059.0,46113.0,50964.0,48417.0,1668051242.806298
1071488872.0,2.0,505.0,18131.0,46203.0,51075.0,48584.0,1668051243.807893
1072491647.0,2.0,502.0,18046.0,46213.0,51145.0,48869.0,1668051244.810668
1073494397.0,2.0,501.0,17997.0,45689.0,51120.0,48419.0,1668051245.813418
1074496766.0,2.0,502.0,18026.0,46224.0,51141.0,48779.0,1668051246.815787
1075499326.0,2.0,501.0,17997.0,46062.0,51179.0,48487.0,1668051247.818347
1076501666.0,2.0,505.0,18131.0,45953.0,51167.0,48398.0,1668051248.820687
1077504580.0,2.0,502.0,18016.0,46016.0,51036.0,48727.0,1668051249.823601
1078507008.0,2.0,501.0,17997.0,46148.0,51179.0,48647.0,1668051250.826029
1079507134.0,2.0,501.0,17997.0,46023.0,51133.0,48592.0,1668051251.826155
1080509105.0,2.0,501.0,17997.0,45890.0,51040.0,48359.0,1668051252.828126
1081511739.0,2.0,508.0,18290.0,46164.0,51123.0,48467.0,1668051253.83076
1082514235.0,2.0,502.0,18046.0,46299.0,51140.0,48815.0,1668051254.833256
1083516792.0,2.0,502.0,18026.0,45927.0,51134.0,48456.0,1668051255.835813
1084519178.0,2.0,501.0,17997.0,46156.0,51146.0,48653.0,1668051256.838199
1085521639.0,2.0,503.0,18029.0,45951.0,51069.0,48512.0,1668051257.84066
1086524196.0,2.0,505.0,18131.0,46223.0,51118.0,48727.0,1668051258.843217
1087526802.0,2.0,501.0,17997.0,45832.0,51141.0,48388.0,1668051259.845823
1088529316.0,2.0,502.0,18016.0,46101.0,51106.0,48604.0,1668051260.848337
1089531759.0,2.0,501.0,17997.0,45984.0,51151.0,48699.0,1668051261.85078
1090534362.0,2.0,500.0,17964.0,45944.0,51126.0,48341.0,1668051262.853383
1091536763.0,2.0,503.0,18035.0,46164.0,51174.0,48625.0,1668051263.855784
1092539224.0,2.0,505.0,18171.0,46093.0,51030.0,48522.0,1668051264.858245
1093541567.0,2.0,502.0,18026.0,45955.0,51056.0,48410.0,1668051265.860588
1094544232.0,2.0,501.0,17997.0,46152.0,51139.0,48815.0,1668051266.8632529
1095546690.0,2.0,501.0,17997.0,46118.0,51137.0,48675.0,1668051267.865711
1096549069.0,2.0,503.0,18035.0,45935.0,51105.0,48546.0,1668051268.86809
1097551703.0,2.0,506.0,18252.0,45892.0,51009.0,48360.0,1668051269.870724
1098554083.0,2.0,502.0,18016.0,45953.0,51092.0,48422.0,1668051270.873104
1099556719.0,2.0,501.0,17997.0,45980.0,51175.0,48671.0,1668051271.87574
1100558990.0,2.0,501.0,17997.0,46112.0,51178.0,48593.0,1668051272.878011
1101559045.0,2.0,505.0,18097.0,46237.0,51085.0,48700.0,1668051273.878066
1102561397.0,2.0,504.0,18142.0,45932.0,51054.0,48494.0,1668051274.880418
1103567639.0,2.0,501.0,17997.0,46177.0,51054.0,48656.0,1668051275.88666
1104569029.0,2.0,501.0,17997.0,45935.0,51036.0,48415.0,1668051276.88805
1105572349.0,2.0,511.0,18330.0,45829.0,51036.0,48451.0,1668051277.89137
1106574994.0,2.0,523.0,18827.0,46087.0,51167.0,48718.0,1668051278.894015
1107575126.0,2.0,505.0,18173.0,45880.0,51095.0,48371.0,1668051279.894147
1108576898.0,2.0,499.0,17917.0,46091.0,51178.0,48491.0,1668051280.895919
1109579029.0,2.0,511.0,18268.0,46028.0,51133.0,48724.0,1668051281.89805
1110581511.0,2.0,500.0,17946.0,46097.0,51157.0,48555.0,1668051282.900532
1111584263.0,2.0,505.0,18115.0,46222.0,51011.0,48677.0,1668051283.903284
1112586644.0,2.0,503.0,18109.0,45908.0,51151.0,48563.0,1668051284.905665
1113589112.0,2.0,500.0,17946.0,46037.0,51035.0,48491.0,1668051285.908133
1114591918.0,2.0,506.0,18236.0,45720.0,51054.0,48512.0,1668051286.910939
1115594263.0,2.0,501.0,17997.0,45998.0,51137.0,48490.0,1668051287.913284
1116596857.0,2.0,504.0,18064.0,46025.0,51045.0,48547.0,1668051288.915878
1117598906.0,2.0,505.0,18151.0,46057.0,51172.0,48758.0,1668051289.917927
1118599087.0,2.0,502.0,18026.0,45993.0,51155.0,48388.0,1668051290.918108
1119601449.0,2.0,502.0,18026.0,46063.0,51045.0,48639.0,1668051291.92047
1120604173.0,2.0,541.0,19185.0,46395.0,51113.0,48737.0,1668051292.923194
1121606971.0,2.0,504.0,18064.0,45801.0,51131.0,48307.0,1668051293.925992
1122609008.0,2.0,506.0,18185.0,45845.0,51090.0,48564.0,1668051294.928029
1123611725.0,2.0,501.0,17997.0,46023.0,51110.0,48433.0,1668051295.930746
1124614436.0,2.0,501.0,17997.0,46078.0,51037.0,48447.0,1668051296.933457
1125616813.0,2.0,501.0,17997.0,46016.0,51180.0,48726.0,1668051297.935834
1126619022.0,2.0,503.0,18035.0,46194.0,51101.0,48695.0,1668051298.9380429
1127621618.0,2.0,505.0,18125.0,45861.0,51053.0,48477.0,1668051299.940639
1128624178.0,2.0,501.0,17997.0,46167.0,51165.0,48630.0,1668051300.943199
1129626678.0,2.0,501.0,17997.0,46067.0,51168.0,48492.0,1668051301.945699
1130629043.0,2.0,502.0,18016.0,45977.0,51059.0,48630.0,1668051302.948064
1131631579.0,2.0,506.0,18194.0,46155.0,51142.0,48635.0,1668051303.9506
1132634225.0,2.0,507.0,18233.0,46216.0,51069.0,48648.0,1668051304.9532459
1133636868.0,2.0,501.0,17997.0,45855.0,51086.0,48461.0,1668051305.955889
1134639004.0,2.0,501.0,17993.0,46169.0,51122.0,48699.0,1668051306.958025
1135641658.0,2.0,502.0,18026.0,46000.0,51101.0,48396.0,1668051307.960679
1136644257.0,2.0,503.0,18035.0,46160.0,51119.0,48633.0,1668051308.963278
1137646659.0,2.0,504.0,18122.0,45846.0,51127.0,48608.0,1668051309.96568
1138648960.0,2.0,501.0,17997.0,45879.0,51103.0,48437.0,1668051310.967981
1139651713.0,2.0,502.0,18026.0,45910.0,51092.0,48507.0,1668051311.970734
1140654066.0,2.0,503.0,18045.0,46088.0,51159.0,48519.0,1668051312.973087
1141656621.0,2.0,503.0,18035.0,45901.0,51073.0,48427.0,1668051313.975642
1142659069.0,2.0,505.0,18171.0,46114.0,51178.0,48707.0,1668051314.97809
1143661423.0,2.0,501.0,17997.0,46151.0,51138.0,48611.0,1668051315.980444
1144664991.0,2.0,501.0,17997.0,46106.0,51136.0,48599.0,1668051316.984012
1145669121.0,2.0,502.0,18026.0,45992.0,51123.0,48559.0,1668051317.988142
1146672417.0,2.0,517.0,18556.0,45854.0,51113.0,48418.0,1668051318.991438
1147675169.0,2.0,524.0,18914.0,45759.0,51046.0,48418.0,1668051319.99419
1148677021.0,2.0,503.0,18077.0,46267.0,51106.0,48861.0,1668051320.996042
1149679523.0,2.0,505.0,18050.0,45899.0,51106.0,48294.0,1668051321.998544
1150681453.0,2.0,504.0,18106.0,46048.0,51163.0,48574.0,1668051323.000474
1151684245.0,2.0,501.0,17955.0,46029.0,51133.0,48517.0,1668051324.003266
1152686695.0,2.0,505.0,18155.0,45726.0,50965.0,48337.0,1668051325.005716
1153688941.0,2.0,502.0,18042.0,46140.0,51047.0,48749.0,1668051326.007962
1154691678.0,2.0,504.0,18106.0,45968.0,51063.0,48542.0,1668051327.010699
1155694210.0,2.0,502.0,18026.0,46226.0,51172.0,48663.0,1668051328.013231
1156696766.0,2.0,505.0,18103.0,46011.0,51108.0,48453.0,1668051329.015787
1157698866.0,2.0,498.0,17884.0,46030.0,51135.0,48740.0,1668051330.0178869
1158699032.0,2.0,506.0,18202.0,45799.0,51178.0,48509.0,1668051331.018053
1159701652.0,2.0,501.0,17997.0,46157.0,51176.0,48684.0,1668051332.020673
1160707441.0,2.0,502.0,18026.0,45944.0,51159.0,48610.0,1668051333.026462
1161709217.0,2.0,503.0,18035.0,46055.0,51097.0,48631.0,1668051334.028238
1162712323.0,2.0,512.0,18409.0,45800.0,51113.0,48577.0,1668051335.031344
1163714947.0,2.0,532.0,19141.0,45900.0,51154.0,48476.0,1668051336.033968
1164716948.0,2.0,502.0,18016.0,45927.0,51142.0,48684.0,1668051337.035969
1165718999.0,2.0,502.0,18026.0,45946.0,51114.0,48588.0,1668051338.03802
1166719066.0,2.0,504.0,18084.0,45916.0,51036.0,48397.0,1668051339.038087
1167721482.0,2.0,501.0,17997.0,46015.0,51126.0,48529.0,1668051340.040503
1168724250.0,2.0,503.0,18093.0,46097.0,51135.0,48836.0,1668051341.043271
1169726963.0,2.0,501.0,17997.0,45721.0,51069.0,48439.0,1668051342.045984
1170729018.0,2.0,501.0,17997.0,45696.0,51027.0,48412.0,1668051343.048039
1171731611.0,2.0,503.0,18035.0,45874.0,51167.0,48432.0,1668051344.050632
1172734135.0,2.0,503.0,18038.0,45802.0,51050.0,48357.0,1668051345.053156
1173736723.0,2.0,504.0,18105.0,45905.0,51044.0,48665.0,1668051346.055744
1174738985.0,2.0,506.0,18087.0,46441.0,51109.0,48780.0,1668051347.058006
1175739185.0,2.0,501.0,17997.0,45827.0,51123.0,48528.0,1668051348.058206
1176741432.0,2.0,504.0,18084.0,46105.0,51121.0,48800.0,1668051349.060453
1177743814.0,2.0,501.0,17997.0,46025.0,51110.0,48407.0,1668051350.062835
1178746298.0,2.0,503.0,18093.0,46140.0,51161.0,48747.0,1668051351.065319
1179749122.0,2.0,500.0,17964.0,45712.0,51027.0,48349.0,1668051352.068143
1180751394.0,2.0,501.0,17997.0,45909.0,51030.0,48514.0,1668051353.070415
1181753762.0,2.0,503.0,18035.0,45884.0,51156.0,48703.0,1668051354.072783
1182756256.0,2.0,501.0,17997.0,45945.0,51122.0,48617.0,1668051355.075277
1183759008.0,2.0,504.0,18112.0,45968.0,51069.0,48442.0,1668051356.078029
1184761640.0,2.0,501.0,17997.0,46067.0,51034.0,48541.0,1668051357.080661
1185764034.0,2.0,501.0,17997.0,46226.0,51146.0,48890.0,1668051358.083055
1186766877.0,2.0,507.0,18243.0,45787.0,51165.0,48524.0,1668051359.085898
1187769044.0,2.0,501.0,17997.0,45757.0,50989.0,48424.0,1668051360.088065
1188771645.0,2.0,503.0,18093.0,45935.0,51167.0,48482.0,1668051361.090666
