TimeUS,Mem,TS,NPkt,Nerr,Nerr2,NDel,timestamp
941449456.0,336.0,945248.0,450487.0,0.0,0.0,0.0,1668051113.768477
942499481.0,336.0,946298.0,450993.0,0.0,0.0,0.0,1668051114.818502
943549469.0,336.0,947348.0,451500.0,0.0,0.0,0.0,1668051115.86849
944599474.0,336.0,948398.0,452007.0,0.0,0.0,0.0,1668051116.918495
945649458.0,336.0,949448.0,452513.0,0.0,0.0,0.0,1668051117.968479
946699503.0,336.0,950498.0,453020.0,0.0,0.0,0.0,1668051119.018524
947749459.0,336.0,951548.0,453527.0,0.0,0.0,0.0,1668051120.06848
948799476.0,336.0,952598.0,454033.0,0.0,0.0,0.0,1668051121.118497
949848680.0,336.0,953647.0,454535.0,0.0,0.0,0.0,1668051122.167701
950898683.0,336.0,954697.0,455044.0,0.0,0.0,0.0,1668051123.217704
951948681.0,336.0,955747.0,455550.0,0.0,0.0,0.0,1668051124.267702
952998679.0,336.0,956797.0,456057.0,0.0,0.0,0.0,1668051125.3177
954048675.0,336.0,957847.0,456564.0,0.0,0.0,0.0,1668051126.367696
955098689.0,336.0,958897.0,457071.0,0.0,0.0,0.0,1668051127.41771
956148676.0,336.0,959947.0,457578.0,0.0,0.0,0.0,1668051128.467697
957198681.0,336.0,960997.0,458085.0,0.0,0.0,0.0,1668051129.517702
958248683.0,336.0,962047.0,458592.0,0.0,0.0,0.0,1668051130.567704
959298669.0,336.0,963097.0,459099.0,0.0,0.0,0.0,1668051131.61769
960348704.0,336.0,964147.0,459606.0,0.0,0.0,0.0,1668051132.667725
961398674.0,336.0,965197.0,460112.0,0.0,0.0,0.0,1668051133.717695
962448673.0,336.0,966247.0,460619.0,0.0,0.0,0.0,1668051134.767694
963498681.0,336.0,967297.0,461126.0,0.0,0.0,0.0,1668051135.817702
964548680.0,336.0,968347.0,461632.0,0.0,0.0,0.0,1668051136.867701
969796190.0,336.0,973595.0,464168.0,0.0,0.0,0.0,1668051142.115211
970846176.0,336.0,974645.0,464674.0,0.0,0.0,0.0,1668051143.165197
971896199.0,336.0,975695.0,465181.0,0.0,0.0,0.0,1668051144.21522
972946188.0,336.0,976745.0,465688.0,0.0,0.0,0.0,1668051145.265209
973996211.0,336.0,977795.0,466194.0,0.0,0.0,0.0,1668051146.315232
975046200.0,336.0,978845.0,466701.0,0.0,0.0,0.0,1668051147.365221
976096205.0,336.0,979895.0,467208.0,0.0,0.0,0.0,1668051148.415226
977146197.0,336.0,980945.0,467714.0,0.0,0.0,0.0,1668051149.465218
978196204.0,336.0,981995.0,468221.0,0.0,0.0,0.0,1668051150.515225
979246208.0,336.0,983045.0,468728.0,0.0,0.0,0.0,1668051151.565229
980296222.0,336.0,984095.0,469234.0,0.0,0.0,0.0,1668051152.615243
981346187.0,336.0,985145.0,469741.0,0.0,0.0,0.0,1668051153.665208
982396208.0,336.0,986195.0,470249.0,0.0,0.0,0.0,1668051154.715229
983446196.0,336.0,987245.0,470755.0,0.0,0.0,0.0,1668051155.765217
984496190.0,336.0,988295.0,471262.0,0.0,0.0,0.0,1668051156.815211
985546200.0,336.0,989345.0,471769.0,0.0,0.0,0.0,1668051157.865221
986596195.0,336.0,990395.0,472275.0,0.0,0.0,0.0,1668051158.915216
987646200.0,336.0,991445.0,472783.0,0.0,0.0,0.0,1668051159.965221
988696204.0,336.0,992495.0,473290.0,0.0,0.0,0.0,1668051161.015225
989746182.0,336.0,993545.0,473796.0,0.0,0.0,0.0,1668051162.065203
990796192.0,336.0,994595.0,474303.0,0.0,0.0,0.0,1668051163.115213
991846201.0,336.0,995645.0,474810.0,0.0,0.0,0.0,1668051164.165222
992896213.0,336.0,996695.0,475316.0,0.0,0.0,0.0,1668051165.215234
993946197.0,336.0,997745.0,475823.0,0.0,0.0,0.0,1668051166.265218
994996201.0,336.0,998795.0,476330.0,0.0,0.0,0.0,1668051167.315222
996046199.0,336.0,999845.0,476836.0,0.0,0.0,0.0,1668051168.36522
997096189.0,336.0,1000895.0,477343.0,0.0,0.0,0.0,1668051169.41521
998146194.0,336.0,1001945.0,477850.0,0.0,0.0,0.0,1668051170.465215
999196189.0,336.0,1002995.0,478356.0,0.0,0.0,0.0,1668051171.51521
1000246191.0,336.0,1004045.0,478863.0,0.0,0.0,0.0,1668051172.565212
1001296198.0,336.0,1005095.0,479370.0,0.0,0.0,0.0,1668051173.6152189
1002346247.0,336.0,1006145.0,479876.0,0.0,0.0,0.0,1668051174.665268
1003396196.0,336.0,1007195.0,480383.0,0.0,0.0,0.0,1668051175.7152169
1004446191.0,336.0,1008245.0,480890.0,0.0,0.0,0.0,1668051176.765212
1005496195.0,336.0,1009295.0,481396.0,0.0,0.0,0.0,1668051177.815216
1006546200.0,336.0,1010345.0,481903.0,0.0,0.0,0.0,1668051178.865221
1007596210.0,336.0,1011395.0,482410.0,0.0,0.0,0.0,1668051179.915231
1008646197.0,336.0,1012445.0,482916.0,0.0,0.0,0.0,1668051180.965218
1009696223.0,336.0,1013495.0,483423.0,0.0,0.0,0.0,1668051182.015244
1010746189.0,336.0,1014545.0,483931.0,0.0,0.0,0.0,1668051183.06521
1011796205.0,336.0,1015595.0,484437.0,0.0,0.0,0.0,1668051184.115226
1012846190.0,336.0,1016645.0,484944.0,0.0,0.0,0.0,1668051185.165211
1013896199.0,336.0,1017695.0,485451.0,0.0,0.0,0.0,1668051186.21522
1014946203.0,336.0,1018745.0,485957.0,0.0,0.0,0.0,1668051187.265224
1015996193.0,336.0,1019795.0,486464.0,0.0,0.0,0.0,1668051188.315214
1017046202.0,336.0,1020845.0,486971.0,0.0,0.0,0.0,1668051189.365223
1018096190.0,336.0,1021895.0,487477.0,0.0,0.0,0.0,1668051190.415211
1019146187.0,336.0,1022945.0,487984.0,0.0,0.0,0.0,1668051191.465208
1020196203.0,336.0,1023995.0,488491.0,0.0,0.0,0.0,1668051192.515224
1021246187.0,336.0,1025045.0,488997.0,0.0,0.0,0.0,1668051193.565208
1022296205.0,336.0,1026095.0,489504.0,0.0,0.0,0.0,1668051194.615226
1023346203.0,336.0,1027145.0,490011.0,0.0,0.0,0.0,1668051195.665224
1024396211.0,336.0,1028195.0,490517.0,0.0,0.0,0.0,1668051196.715232
1025446198.0,336.0,1029245.0,491024.0,0.0,0.0,0.0,1668051197.765219
1026496203.0,336.0,1030295.0,491531.0,0.0,0.0,0.0,1668051198.815224
1027546203.0,336.0,1031345.0,492037.0,0.0,0.0,0.0,1668051199.865224
1028593721.0,336.0,1032392.0,492544.0,0.0,0.0,0.0,1668051200.912742
1029644155.0,336.0,1033443.0,493051.0,0.0,0.0,0.0,1668051201.963176
1030693702.0,336.0,1034492.0,493557.0,0.0,0.0,0.0,1668051203.012723
1031743695.0,336.0,1035543.0,494064.0,0.0,0.0,0.0,1668051204.062716
1032794150.0,336.0,1036593.0,494571.0,0.0,0.0,0.0,1668051205.113171
1033843692.0,336.0,1037642.0,495077.0,0.0,0.0,0.0,1668051206.162713
1034893692.0,336.0,1038693.0,495586.0,0.0,0.0,0.0,1668051207.212713
1035943714.0,336.0,1039743.0,496093.0,0.0,0.0,0.0,1668051208.262735
1036993695.0,336.0,1040793.0,496599.0,0.0,0.0,0.0,1668051209.312716
1038043691.0,336.0,1041843.0,497106.0,0.0,0.0,0.0,1668051210.362712
1039093718.0,336.0,1042893.0,497613.0,0.0,0.0,0.0,1668051211.412739
1040143685.0,336.0,1043943.0,498119.0,0.0,0.0,0.0,1668051212.462706
1041193685.0,336.0,1044993.0,498626.0,0.0,0.0,0.0,1668051213.512706
1042243702.0,336.0,1046043.0,499134.0,0.0,0.0,0.0,1668051214.562723
1043293695.0,336.0,1047093.0,499640.0,0.0,0.0,0.0,1668051215.612716
1044343701.0,336.0,1048143.0,500147.0,0.0,0.0,0.0,1668051216.6627219
1045393697.0,336.0,1049193.0,500654.0,0.0,0.0,0.0,1668051217.712718
1046443704.0,336.0,1050243.0,501160.0,0.0,0.0,0.0,1668051218.7627249
1047493698.0,336.0,1051293.0,501667.0,0.0,0.0,0.0,1668051219.8127189
1048543686.0,336.0,1052343.0,502174.0,0.0,0.0,0.0,1668051220.862707
1049593757.0,336.0,1053393.0,502680.0,0.0,0.0,0.0,1668051221.912778
1050643707.0,336.0,1054443.0,503187.0,0.0,0.0,0.0,1668051222.962728
1051693693.0,336.0,1055493.0,503694.0,0.0,0.0,0.0,1668051224.012714
1052743705.0,336.0,1056543.0,504200.0,0.0,0.0,0.0,1668051225.062726
1053793697.0,336.0,1057593.0,504707.0,0.0,0.0,0.0,1668051226.112718
1054843688.0,336.0,1058643.0,505214.0,0.0,0.0,0.0,1668051227.162709
1055893710.0,336.0,1059693.0,505720.0,0.0,0.0,0.0,1668051228.212731
1056943704.0,336.0,1060743.0,506227.0,0.0,0.0,0.0,1668051229.2627249
1057993715.0,336.0,1061793.0,506734.0,0.0,0.0,0.0,1668051230.312736
1059043731.0,336.0,1062843.0,507240.0,0.0,0.0,0.0,1668051231.362752
1060093691.0,336.0,1063893.0,507747.0,0.0,0.0,0.0,1668051232.412712
1061143694.0,336.0,1064943.0,508254.0,0.0,0.0,0.0,1668051233.462715
1062193705.0,336.0,1065993.0,508760.0,0.0,0.0,0.0,1668051234.512726
1063243717.0,336.0,1067043.0,509267.0,0.0,0.0,0.0,1668051235.562738
1064293688.0,336.0,1068093.0,509774.0,0.0,0.0,0.0,1668051236.612709
1065343697.0,336.0,1069143.0,510280.0,0.0,0.0,0.0,1668051237.662718
1066393697.0,336.0,1070193.0,510787.0,0.0,0.0,0.0,1668051238.712718
1067443693.0,336.0,1071243.0,511294.0,0.0,0.0,0.0,1668051239.762714
1068493698.0,336.0,1072293.0,511800.0,0.0,0.0,0.0,1668051240.8127189
1069543691.0,336.0,1073343.0,512308.0,0.0,0.0,0.0,1668051241.862712
1070593703.0,336.0,1074393.0,512815.0,0.0,0.0,0.0,1668051242.912724
1071643702.0,336.0,1075443.0,513321.0,0.0,0.0,0.0,1668051243.962723
1072693693.0,336.0,1076493.0,513828.0,0.0,0.0,0.0,1668051245.012714
1073743700.0,336.0,1077543.0,514335.0,0.0,0.0,0.0,1668051246.062721
1074793731.0,336.0,1078593.0,514841.0,0.0,0.0,0.0,1668051247.112752
1075843720.0,336.0,1079643.0,515348.0,0.0,0.0,0.0,1668051248.162741
1076893709.0,336.0,1080693.0,515856.0,0.0,0.0,0.0,1668051249.21273
1077943699.0,336.0,1081743.0,516362.0,0.0,0.0,0.0,1668051250.2627199
1078993702.0,336.0,1082793.0,516869.0,0.0,0.0,0.0,1668051251.312723
1080043694.0,336.0,1083843.0,517376.0,0.0,0.0,0.0,1668051252.362715
1081093697.0,336.0,1084893.0,517883.0,0.0,0.0,0.0,1668051253.412718
1082143695.0,336.0,1085943.0,518390.0,0.0,0.0,0.0,1668051254.462716
1083193718.0,336.0,1086993.0,518897.0,0.0,0.0,0.0,1668051255.512739
1084243706.0,336.0,1088043.0,519403.0,0.0,0.0,0.0,1668051256.562727
1085293714.0,336.0,1089093.0,519910.0,0.0,0.0,0.0,1668051257.612735
1086343694.0,336.0,1090143.0,520417.0,0.0,0.0,0.0,1668051258.662715
1087393719.0,336.0,1091193.0,520923.0,0.0,0.0,0.0,1668051259.71274
1088443694.0,336.0,1092243.0,521431.0,0.0,0.0,0.0,1668051260.762715
1089493695.0,336.0,1093293.0,521938.0,0.0,0.0,0.0,1668051261.812716
1090543715.0,336.0,1094343.0,522444.0,0.0,0.0,0.0,1668051262.862736
1091593697.0,336.0,1095393.0,522951.0,0.0,0.0,0.0,1668051263.912718
1092643698.0,336.0,1096443.0,523458.0,0.0,0.0,0.0,1668051264.962719
1093693698.0,336.0,1097493.0,523965.0,0.0,0.0,0.0,1668051266.012719
1094743688.0,336.0,1098543.0,524472.0,0.0,0.0,0.0,1668051267.062709
1095793740.0,336.0,1099593.0,524980.0,0.0,0.0,0.0,1668051268.112761
1096843693.0,336.0,1100643.0,525486.0,0.0,0.0,0.0,1668051269.162714
1097893692.0,336.0,1101693.0,525993.0,0.0,0.0,0.0,1668051270.212713
1098943705.0,336.0,1102743.0,526500.0,0.0,0.0,0.0,1668051271.262726
1099993697.0,336.0,1103793.0,527006.0,0.0,0.0,0.0,1668051272.312718
1101043708.0,336.0,1104843.0,527514.0,0.0,0.0,0.0,1668051273.362729
1102093695.0,336.0,1105893.0,528022.0,0.0,0.0,0.0,1668051274.412716
1103143700.0,336.0,1106943.0,528528.0,0.0,0.0,0.0,1668051275.4627209
1104193687.0,336.0,1107993.0,529035.0,0.0,0.0,0.0,1668051276.512708
1105243706.0,336.0,1109043.0,529542.0,0.0,0.0,0.0,1668051277.562727
1106293710.0,336.0,1110093.0,530048.0,0.0,0.0,0.0,1668051278.612731
1107343695.0,336.0,1111143.0,530555.0,0.0,0.0,0.0,1668051279.662716
1108393692.0,336.0,1112193.0,531062.0,0.0,0.0,0.0,1668051280.712713
1109443684.0,336.0,1113243.0,531568.0,0.0,0.0,0.0,1668051281.762705
1110493687.0,336.0,1114293.0,532075.0,0.0,0.0,0.0,1668051282.812708
1111543703.0,336.0,1115343.0,532582.0,0.0,0.0,0.0,1668051283.862724
1112593701.0,336.0,1116393.0,533088.0,0.0,0.0,0.0,1668051284.9127219
1113643687.0,336.0,1117443.0,533595.0,0.0,0.0,0.0,1668051285.962708
1114693691.0,336.0,1118493.0,534102.0,0.0,0.0,0.0,1668051287.012712
1115743702.0,336.0,1119543.0,534609.0,0.0,0.0,0.0,1668051288.062723
1116793695.0,336.0,1120593.0,535116.0,0.0,0.0,0.0,1668051289.112716
1117843693.0,336.0,1121643.0,535623.0,0.0,0.0,0.0,1668051290.162714
1118893697.0,336.0,1122693.0,536129.0,0.0,0.0,0.0,1668051291.212718
1119943700.0,336.0,1123743.0,536636.0,0.0,0.0,0.0,1668051292.262721
1120993699.0,336.0,1124793.0,537143.0,0.0,0.0,0.0,1668051293.31272
1122043700.0,336.0,1125843.0,537649.0,0.0,0.0,0.0,1668051294.362721
1123093701.0,336.0,1126893.0,538156.0,0.0,0.0,0.0,1668051295.4127219
1124143688.0,336.0,1127943.0,538663.0,0.0,0.0,0.0,1668051296.462709
1125193704.0,336.0,1128993.0,539169.0,0.0,0.0,0.0,1668051297.5127249
1126243693.0,336.0,1130043.0,539676.0,0.0,0.0,0.0,1668051298.562714
1127293692.0,336.0,1131093.0,540184.0,0.0,0.0,0.0,1668051299.612713
1128343702.0,336.0,1132143.0,540691.0,0.0,0.0,0.0,1668051300.662723
1129393693.0,336.0,1133193.0,541198.0,0.0,0.0,0.0,1668051301.712714
1130441640.0,336.0,1134241.0,541705.0,0.0,0.0,0.0,1668051302.760661
1131491194.0,336.0,1135291.0,542211.0,0.0,0.0,0.0,1668051303.810215
1132541200.0,336.0,1136341.0,542718.0,0.0,0.0,0.0,1668051304.860221
1133591672.0,336.0,1137391.0,543226.0,0.0,0.0,0.0,1668051305.910693
1134641205.0,336.0,1138441.0,543732.0,0.0,0.0,0.0,1668051306.960226
1135691197.0,336.0,1139491.0,544239.0,0.0,0.0,0.0,1668051308.010218
1136741651.0,336.0,1140541.0,544746.0,0.0,0.0,0.0,1668051309.060672
1137791199.0,336.0,1141591.0,545252.0,0.0,0.0,0.0,1668051310.11022
1138841210.0,336.0,1142641.0,545759.0,0.0,0.0,0.0,1668051311.1602309
1139891657.0,336.0,1143691.0,546266.0,0.0,0.0,0.0,1668051312.210678
1140941193.0,336.0,1144741.0,546772.0,0.0,0.0,0.0,1668051313.260214
1141991200.0,336.0,1145791.0,547280.0,0.0,0.0,0.0,1668051314.310221
1143041653.0,336.0,1146841.0,547787.0,0.0,0.0,0.0,1668051315.360674
1144091186.0,336.0,1147891.0,548293.0,0.0,0.0,0.0,1668051316.410207
1145141206.0,336.0,1148941.0,548800.0,0.0,0.0,0.0,1668051317.460227
1146191664.0,336.0,1149991.0,549307.0,0.0,0.0,0.0,1668051318.510685
1147241212.0,336.0,1151041.0,549813.0,0.0,0.0,0.0,1668051319.5602329
1148291198.0,336.0,1152091.0,550320.0,0.0,0.0,0.0,1668051320.610219
1149341646.0,336.0,1153141.0,550827.0,0.0,0.0,0.0,1668051321.660667
1150391192.0,336.0,1154191.0,551334.0,0.0,0.0,0.0,1668051322.710213
1151441188.0,336.0,1155241.0,551841.0,0.0,0.0,0.0,1668051323.760209
1152491648.0,336.0,1156291.0,552349.0,0.0,0.0,0.0,1668051324.810669
1153541197.0,336.0,1157341.0,552855.0,0.0,0.0,0.0,1668051325.860218
1154591197.0,336.0,1158391.0,553362.0,0.0,0.0,0.0,1668051326.910218
1155641649.0,336.0,1159441.0,553869.0,0.0,0.0,0.0,1668051327.96067
1156691200.0,336.0,1160491.0,554375.0,0.0,0.0,0.0,1668051329.010221
1157741199.0,336.0,1161541.0,554882.0,0.0,0.0,0.0,1668051330.06022
1158791680.0,336.0,1162591.0,555389.0,0.0,0.0,0.0,1668051331.110701
1159841238.0,336.0,1163641.0,555895.0,0.0,0.0,0.0,1668051332.160259
1160891203.0,336.0,1164691.0,556402.0,0.0,0.0,0.0,1668051333.210224
1161941659.0,336.0,1165741.0,556909.0,0.0,0.0,0.0,1668051334.26068
1162991191.0,336.0,1166791.0,557415.0,0.0,0.0,0.0,1668051335.310212
1164041207.0,336.0,1167841.0,557924.0,0.0,0.0,0.0,1668051336.360228
1165091641.0,336.0,1168891.0,558431.0,0.0,0.0,0.0,1668051337.410662
1166141199.0,336.0,1169941.0,558937.0,0.0,0.0,0.0,1668051338.46022
1167191207.0,336.0,1170991.0,559444.0,0.0,0.0,0.0,1668051339.510228
1168241654.0,336.0,1172041.0,559951.0,0.0,0.0,0.0,1668051340.560675
1169291194.0,336.0,1173091.0,560457.0,0.0,0.0,0.0,1668051341.610215
1170341200.0,336.0,1174141.0,560964.0,0.0,0.0,0.0,1668051342.660221
1171391636.0,336.0,1175191.0,561471.0,0.0,0.0,0.0,1668051343.710657
1172441191.0,336.0,1176241.0,561977.0,0.0,0.0,0.0,1668051344.760212
1173491192.0,336.0,1177291.0,562485.0,0.0,0.0,0.0,1668051345.810213
1174541074.0,336.0,1178341.0,562985.0,0.0,0.0,0.0,1668051346.860095
1175591077.0,336.0,1179391.0,563495.0,0.0,0.0,0.0,1668051347.910098
1176641078.0,336.0,1180441.0,564003.0,0.0,0.0,0.0,1668051348.960099
1177691075.0,336.0,1181491.0,564509.0,0.0,0.0,0.0,1668051350.010096
1178741070.0,336.0,1182541.0,565016.0,0.0,0.0,0.0,1668051351.060091
1179791072.0,336.0,1183591.0,565523.0,0.0,0.0,0.0,1668051352.1100929
1180841099.0,336.0,1184641.0,566029.0,0.0,0.0,0.0,1668051353.16012
1181891073.0,336.0,1185691.0,566536.0,0.0,0.0,0.0,1668051354.210094
1182941073.0,336.0,1186741.0,567043.0,0.0,0.0,0.0,1668051355.260094
1183991073.0,336.0,1187791.0,567549.0,0.0,0.0,0.0,1668051356.3100939
1185041058.0,336.0,1188841.0,568056.0,0.0,0.0,0.0,1668051357.360079
1186091062.0,336.0,1189891.0,568563.0,0.0,0.0,0.0,1668051358.410083
1187141088.0,336.0,1190941.0,569069.0,0.0,0.0,0.0,1668051359.460109
1188191061.0,336.0,1191991.0,569576.0,0.0,0.0,0.0,1668051360.510082
1189241082.0,336.0,1193041.0,570083.0,0.0,0.0,0.0,1668051361.560103
