TimeUS,SetP,NxtP,TotP,SPD,CLat,CLng,CAlt,Opt1,timestamp
940423036.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051112.742057
941422850.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051113.7418709
942422793.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051114.741814
943422841.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051115.741862
944422790.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051116.741811
945422839.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051117.74186
946422858.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051118.741879
947422795.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051119.741816
948422846.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051120.741867
949422752.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051121.741773
950434461.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051122.753482
951434623.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051123.753644
952434405.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051124.753426
953434656.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051125.753677
954434446.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051126.753467
955434523.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051127.753544
956434563.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051128.753584
957434419.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051129.75344
958434494.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051130.753515
959434480.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051131.753501
960434598.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051132.753619
961434569.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051133.7535899
962434564.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051134.753585
963434610.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051135.7536309
964434528.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051136.753549
969435097.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051141.754118
970435052.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051142.754073
971434790.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051143.753811
972434896.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051144.753917
973434901.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051145.753922
974435150.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051146.754171
975434889.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051147.75391
976434958.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051148.753979
977435023.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051149.754044
978435172.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051150.754193
979434933.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051151.753954
980434973.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051152.753994
981435142.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051153.754163
982435223.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051154.754244
983435064.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051155.754085
984435150.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051156.754171
985435202.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051157.7542229
986434950.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051158.753971
987435225.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051159.754246
988435118.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051160.754139
989435038.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051161.754059
990435017.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051162.754038
991435144.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051163.754165
992272837.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051164.591858
993272725.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051165.591746
994272677.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051166.591698
995272738.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051167.591759
996272656.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051168.591677
997272775.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051169.591796
998272583.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051170.591604
999272682.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051171.591703
1000272655.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051172.591676
1001272736.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051173.591757
1002272541.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051174.591562
1003272540.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051175.591561
1004272638.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051176.591659
1005272500.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051177.591521
1006272694.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051178.591715
1007272578.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051179.591599
1008272612.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051180.591633
1009272650.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051181.591671
1010272829.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051182.59185
1011275062.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051183.594083
1012274853.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051184.593874
1013275061.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051185.5940819
1014274814.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051186.5938349
1015274943.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051187.593964
1016274950.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051188.593971
1017274917.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051189.5939379
1018275287.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051190.594308
1019274963.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051191.593984
1020275343.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051192.594364
1021277028.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051193.596049
1022277003.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051194.596024
1023277149.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051195.59617
1024276937.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051196.595958
1025276950.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051197.5959709
1026277045.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051198.596066
1027276926.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051199.595947
1028276868.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051200.595889
1029277182.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051201.596203
1030277112.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051202.596133
1031277131.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051203.596152
1032276940.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051204.595961
1033276800.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051205.595821
1034276929.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051206.59595
1035276940.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051207.595961
1036277090.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051208.596111
1037277069.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051209.59609
1038276952.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051210.595973
1039276930.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051211.595951
1040276866.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051212.595887
1041277019.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051213.59604
1042276828.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051214.595849
1043277060.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051215.596081
1044276943.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051216.595964
1045277151.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051217.596172
1046277272.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051218.596293
1047277116.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051219.596137
1048277131.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051220.596152
1049277155.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051221.596176
1050277275.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051222.596296
1051277245.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051223.596266
1052277348.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051224.596369
1053277046.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051225.596067
1054277176.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051226.596197
1055277233.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051227.5962539
1056277138.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051228.596159
1057277135.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051229.596156
1058277092.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051230.596113
1059277165.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051231.596186
1060277124.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051232.596145
1061277326.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051233.596347
1062277167.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051234.596188
1063277140.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051235.596161
1064277112.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051236.596133
1065277116.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051237.596137
1066277298.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051238.596319
1067277183.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051239.596204
1068277194.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051240.596215
1069277146.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051241.596167
1070277193.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051242.596214
1071277392.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051243.596413
1072276986.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051244.5960069
1073277144.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051245.596165
1074277132.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051246.596153
1075277163.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051247.596184
1076277238.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051248.5962589
1077277212.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051249.596233
1078277139.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051250.59616
1079277441.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051251.596462
1080277057.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051252.596078
1081277259.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051253.59628
1082277127.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051254.596148
1083277055.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051255.596076
1084277033.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051256.596054
1085277139.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051257.59616
1086277351.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051258.596372
1087277132.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051259.596153
1088277241.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051260.596262
1089276944.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051261.595965
1090277221.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051262.596242
1091277238.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051263.5962589
1092277216.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051264.596237
1093277020.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051265.596041
1094277124.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051266.596145
1095277103.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051267.596124
1096277120.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051268.596141
1097277237.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051269.596258
1098277003.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051270.596024
1099277050.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051271.596071
1100277219.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051272.59624
1101277240.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051273.596261
1102277138.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051274.596159
1103277045.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051275.596066
1104277064.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051276.596085
1105277138.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051277.596159
1106277348.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051278.596369
1107277180.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051279.596201
1108277122.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051280.596143
1109276955.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051281.5959759
1110277043.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051282.596064
1111277055.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051283.596076
1112277146.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051284.596167
1113277250.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051285.596271
1114277039.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051286.59606
1115277068.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051287.596089
1116277229.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051288.59625
1117277132.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051289.596153
1118277150.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051290.596171
1119277029.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051291.59605
1120277220.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051292.596241
1121277317.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051293.596338
1122276983.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051294.596004
1123277045.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051295.596066
1124277339.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051296.59636
1125277240.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051297.596261
1126277196.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051298.596217
1127277175.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051299.596196
1128277067.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051300.596088
1129277015.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051301.596036
1130277173.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051302.596194
1131277224.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051303.596245
1132277024.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051304.596045
1133277353.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051305.596374
1134277064.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051306.596085
1135277183.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051307.596204
1136277201.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051308.596222
1137277091.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051309.596112
1138277179.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051310.5962
1139276977.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051311.595998
1140277141.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051312.596162
1141277154.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051313.596175
1142277306.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051314.596327
1143276976.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051315.595997
1144277050.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051316.596071
1145277105.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051317.596126
1146277299.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051318.59632
1147277165.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051319.596186
1148277169.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051320.59619
1149277194.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051321.596215
1150277293.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051322.596314
1151277361.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051323.596382
1152277135.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051324.596156
1153277169.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051325.59619
1154277264.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051326.596285
1155277067.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051327.596088
1156112937.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051328.431958
1157114631.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051329.433652
1158114958.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051330.433979
1159115080.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051331.434101
1160114950.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051332.433971
1161114927.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051333.433948
1162114897.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051334.433918
1163114965.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051335.433986
1164114914.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051336.433935
1165115340.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051337.434361
1166114936.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051338.433957
1167115003.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051339.434024
1168115176.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051340.434197
1169115152.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051341.4341729
1170115169.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051342.43419
1171115121.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051343.4341419
1172115250.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051344.434271
1173115207.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051345.434228
1174115325.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051346.434346
1175129763.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051347.4487839
1176129802.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051348.448823
1177129734.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051349.448755
1178129860.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051350.448881
1179129866.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051351.4488869
1180129941.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051352.448962
1181129801.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051353.448822
1182129947.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051354.448968
1183129727.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051355.4487479
1184129784.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051356.448805
1185129777.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051357.448798
1186129744.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051358.448765
1187129779.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051359.4488
1188129838.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051360.448859
1189129792.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,1668051361.448813
